Time_s,Altitude_m,Velocity_ms,Mass_kg,Acceleration_ms2,AccelG,Thrust_N,Drag_N,MachNumber,AtmDensity_kgm3,AtmPressure_Pa,CombTemp_K,CombPressure_Pa,NetForce_N
17.1,1598.798986,192.962592,140263.607973,12.10499772,1.23436624,3137000.00,64283.344449,0.57761042,1.0149576076,83951.4935,3600.00,9720000.00,1697890.654676
17.2,1618.095245,194.173091,140175.968254,12.11403467,1.23528776,3137000.00,64944.801538,0.58136518,1.0126561168,83761.1274,3600.00,9720000.00,1698096.539165
17.3,1637.512554,195.384495,140088.328534,12.12307338,1.23620945,3137000.00,65607.637481,0.58512521,1.0103454562,83570.0027,3600.00,9720000.00,1698301.086485
17.4,1657.051003,196.596802,140000.688815,12.13211417,1.23713135,3137000.00,66271.807851,0.58889052,1.0080257018,83378.1259,3600.00,9720000.00,1698504.341002
17.5,1676.710684,197.810014,139913.049095,12.14115737,1.23805350,3137000.00,66937.268105,0.59266113,1.0056969297,83185.5032,3600.00,9720000.00,1698706.347199
17.6,1696.491685,199.024129,139825.409376,12.15020329,1.23897593,3137000.00,67603.973594,0.59643708,1.0033592165,82992.1409,3600.00,9720000.00,1698907.149664
17.7,1716.394098,200.239150,139737.769656,12.15925227,1.23989867,3137000.00,68271.879565,0.60021837,1.0010126390,82798.0454,3600.00,9720000.00,1699106.793091
17.8,1736.418013,201.455075,139650.129937,12.16830463,1.24082175,3137000.00,68940.941162,0.60400504,0.9986572742,82603.2231,3600.00,9720000.00,1699305.322272
17.9,1756.563520,202.671905,139562.490218,12.17736069,1.24174521,3137000.00,69611.113438,0.60779711,0.9962931994,82407.6803,3600.00,9720000.00,1699502.782098
18.0,1776.830711,203.889641,139474.850498,12.18642079,1.24266909,3137000.00,70282.351351,0.61159459,0.9939204923,82211.4236,3600.00,9720000.00,1699699.217546
18.1,1797.219675,205.108284,139387.210779,12.19548525,1.24359340,3137000.00,70954.609776,0.61539752,0.9915392306,82014.4592,3600.00,9720000.00,1699894.673682
18.2,1817.730503,206.327832,139299.571059,12.20455442,1.24451820,3137000.00,71627.843504,0.61920591,0.9891494926,81816.7937,3600.00,9720000.00,1700089.195654
18.3,1838.363287,207.548288,139211.931340,12.21362862,1.24544351,3137000.00,72302.007251,0.62301980,0.9867513565,81618.4336,3600.00,9720000.00,1700282.828685
18.4,1859.118115,208.769650,139124.291620,12.22270819,1.24636937,3137000.00,72977.055658,0.62683920,0.9843449009,81419.3854,3600.00,9720000.00,1700475.618072
18.5,1879.995080,209.991921,139036.651901,12.23179346,1.24729581,3137000.00,73652.943298,0.63066414,0.9819302047,81219.6555,3600.00,9720000.00,1700667.609180
18.6,1900.994273,211.215101,138949.012181,12.24088477,1.24822287,3137000.00,74329.624682,0.63449464,0.9795073469,81019.2505,3600.00,9720000.00,1700858.847439
18.7,1922.115783,212.439189,138861.372462,12.24998247,1.24915057,3137000.00,75007.054260,0.63833072,0.9770764067,80818.1771,3600.00,9720000.00,1701049.378337
18.8,1943.359702,213.664187,138773.732742,12.25908689,1.25007897,3137000.00,75685.186428,0.64217242,0.9746374638,80616.4416,3600.00,9720000.00,1701239.247416
18.9,1964.726120,214.890096,138686.093023,12.26819837,1.25100808,3137000.00,76363.975530,0.64601976,0.9721905978,80414.0509,3600.00,9720000.00,1701428.500269
19.0,1986.215130,216.116916,138598.453304,12.27731726,1.25193795,3137000.00,77043.375867,0.64987276,0.9697358887,80211.0114,3600.00,9720000.00,1701617.182536
19.1,2007.826821,217.344648,138510.813584,12.28644389,1.25286860,3137000.00,77723.341696,0.65373145,0.9672734167,80007.3297,3600.00,9720000.00,1701805.339896
19.2,2029.561286,218.573292,138423.173865,12.29557863,1.25380009,3137000.00,78403.827239,0.65759585,0.9648032620,79803.0127,3600.00,9720000.00,1701993.018067
19.3,2051.418615,219.802850,138335.534145,12.30472180,1.25473243,3137000.00,79084.786685,0.66146599,0.9623255052,79598.0668,3600.00,9720000.00,1702180.262797
19.4,2073.398900,221.033322,138247.894426,12.31387376,1.25566567,3137000.00,79766.174194,0.66534190,0.9598402272,79392.4988,3600.00,9720000.00,1702367.119864
19.5,2095.502233,222.264709,138160.254706,12.32303486,1.25659984,3137000.00,80447.943904,0.66922360,0.9573475087,79186.3154,3600.00,9720000.00,1702553.635068
19.6,2117.728703,223.497013,138072.614987,12.33220544,1.25753498,3137000.00,81130.049934,0.67311111,0.9548474310,78979.5232,3600.00,9720000.00,1702739.854229
19.7,2140.078405,224.730233,137984.975267,12.34138586,1.25847113,3137000.00,81812.446387,0.67700448,0.9523400754,78772.1291,3600.00,9720000.00,1702925.823181
19.8,2162.551428,225.964372,137897.335548,12.35057647,1.25940831,3137000.00,82495.087357,0.68090371,0.9498255232,78564.1397,3600.00,9720000.00,1703111.587768
19.9,2185.147865,227.199430,137809.695828,12.35977762,1.26034656,3137000.00,83177.926931,0.68480885,0.9473038561,78355.5618,3600.00,9720000.00,1703297.193840
20.0,2207.867808,228.435407,137722.056109,12.36898965,1.26128593,3137000.00,83860.919198,0.68871991,0.9447751560,78146.4022,3600.00,9720000.00,1703482.687247
20.1,2230.711349,229.672306,137634.416390,12.37821294,1.26222644,3137000.00,84544.018245,0.69263693,0.9422395048,77936.6676,3600.00,9720000.00,1703668.113838
20.2,2253.678580,230.910128,137546.776670,12.38744782,1.26316814,3137000.00,85227.178171,0.69655993,0.9396969847,77726.3649,3600.00,9720000.00,1703853.519453
20.3,2276.769592,232.148872,137459.136951,12.39669467,1.26411105,3137000.00,85910.353085,0.70048894,0.9371476778,77515.5008,3600.00,9720000.00,1704038.949921
20.4,2299.984480,233.388542,137371.497231,12.40595382,1.26505522,3137000.00,86593.497111,0.70442399,0.9345916665,77304.0821,3600.00,9720000.00,1704224.451053
20.5,2323.323334,234.629137,137283.857512,12.41522565,1.26600069,3137000.00,87276.564396,0.70836511,0.9320290335,77092.1158,3600.00,9720000.00,1704410.068641
20.6,2346.786247,235.870660,137196.217792,12.42451050,1.26694748,3137000.00,87959.509110,0.71231232,0.9294598614,76879.6085,3600.00,9720000.00,1704595.848452
20.7,2370.373313,237.113111,137108.578073,12.43380874,1.26789564,3137000.00,88642.285454,0.71626567,0.9268842331,76666.5673,3600.00,9720000.00,1704781.836222
20.8,2394.084625,238.356492,137020.938353,12.44312072,1.26884519,3137000.00,89324.847661,0.72022517,0.9243022313,76452.9988,3600.00,9720000.00,1704968.077656
20.9,2417.920274,239.600804,136933.298634,12.45244681,1.26979619,3137000.00,90007.150002,0.72419085,0.9217139393,76238.9101,3600.00,9720000.00,1705154.618420
21.0,2441.880354,240.846048,136845.658914,12.46178737,1.27074866,3137000.00,90689.146791,0.72816275,0.9191194401,76024.3080,3600.00,9720000.00,1705341.504136
21.1,2465.964959,242.092227,136758.019195,12.47114276,1.27170265,3137000.00,91370.792388,0.73214090,0.9165188170,75809.1993,3600.00,9720000.00,1705528.780382
21.2,2490.174182,243.339341,136670.379476,12.48051333,1.27265818,3137000.00,92052.041204,0.73612532,0.9139121534,75593.5910,3600.00,9720000.00,1705716.492685
21.3,2514.508116,244.587393,136582.739756,12.48989945,1.27361530,3137000.00,92732.847704,0.74011605,0.9112995327,75377.4899,3600.00,9720000.00,1705904.686515
21.4,2538.966855,245.836383,136495.100037,12.49930149,1.27457404,3137000.00,93413.166412,0.74411312,0.9086810387,75160.9031,3600.00,9720000.00,1706093.407285
21.5,2563.550493,247.086313,136407.460317,12.50871980,1.27553444,3137000.00,94092.951917,0.74811656,0.9060567547,74943.8373,3600.00,9720000.00,1706282.700345
21.6,2588.259125,248.337185,136319.820598,12.51815476,1.27649654,3137000.00,94772.158874,0.75212639,0.9034267648,74726.2995,3600.00,9720000.00,1706472.610975
21.7,2613.092843,249.589000,136232.180878,12.52760672,1.27746037,3137000.00,95450.742010,0.75614266,0.9007911525,74508.2968,3600.00,9720000.00,1706663.184385
21.8,2638.051743,250.841761,136144.541159,12.53707605,1.27842597,3137000.00,96128.656127,0.76016539,0.8981500019,74289.8359,3600.00,9720000.00,1706854.465710
21.9,2663.135919,252.095469,136056.901439,12.54656311,1.27939338,3137000.00,96805.856109,0.76419462,0.8955033969,74070.9238,3600.00,9720000.00,1707046.500004
22.0,2688.345466,253.350125,135969.261720,12.55606827,1.28036264,3137000.00,97482.296921,0.76823038,0.8928514215,73851.5676,3600.00,9720000.00,1707239.332236
22.1,2713.680479,254.605732,135881.622000,12.56559189,1.28133378,3137000.00,98157.933619,0.77227270,0.8901941599,73631.7741,3600.00,9720000.00,1707433.007290
22.2,2739.141052,255.862291,135793.982281,12.57513434,1.28230684,3137000.00,98832.721348,0.77632162,0.8875316960,73411.5503,3600.00,9720000.00,1707627.569954
22.3,2764.727281,257.119804,135706.342562,12.58469599,1.28328185,3137000.00,99506.615352,0.78037716,0.8848641142,73190.9032,3600.00,9720000.00,1707823.064924
22.4,2790.439261,258.378274,135618.702842,12.59427720,1.28425886,3137000.00,100179.570974,0.78443936,0.8821914986,72969.8397,3600.00,9720000.00,1708019.536792
22.5,2816.277089,259.637702,135531.063123,12.60387833,1.28523791,3137000.00,100851.543659,0.78850826,0.8795139336,72748.3668,3600.00,9720000.00,1708217.030047
22.6,2842.240859,260.898090,135443.423403,12.61349976,1.28621902,3137000.00,101522.488965,0.79258389,0.8768315033,72526.4915,3600.00,9720000.00,1708415.589073
22.7,2868.330668,262.159440,135355.783684,12.62314185,1.28720224,3137000.00,102192.362557,0.79666628,0.8741442923,72304.2207,3600.00,9720000.00,1708615.258137
22.8,2894.546612,263.421754,135268.143964,12.63280497,1.28818760,3137000.00,102861.120218,0.80075547,0.8714523847,72081.5615,3600.00,9720000.00,1708816.081395
22.9,2920.888787,264.685034,135180.504245,12.64248948,1.28917515,3137000.00,103528.717852,0.80485149,0.8687558651,71858.5208,3600.00,9720000.00,1709018.102878
23.0,2947.357291,265.949283,135092.864525,12.65219575,1.29016491,3137000.00,104195.111483,0.80895438,0.8660548177,71635.1056,3600.00,9720000.00,1709221.366498
23.1,2973.952219,267.214503,135005.224806,12.66192415,1.29115693,3137000.00,104860.257268,0.81306418,0.8633493270,71411.3229,3600.00,9720000.00,1709425.916037
23.2,3000.673669,268.480695,134917.585086,12.67167504,1.29215125,3137000.00,105524.111489,0.81718091,0.8606394774,71187.1796,3600.00,9720000.00,1709631.795146
23.3,3027.521739,269.747863,134829.945367,12.68144879,1.29314789,3137000.00,106186.630568,0.82130462,0.8579253533,70962.6828,3600.00,9720000.00,1709839.047341
23.4,3054.496525,271.016008,134742.305648,12.69124577,1.29414691,3137000.00,106847.771064,0.82543535,0.8552070391,70737.8394,3600.00,9720000.00,1710047.716001
23.5,3081.598126,272.285132,134654.665928,12.70106634,1.29514833,3137000.00,107507.489677,0.82957312,0.8524846192,70512.6564,3600.00,9720000.00,1710257.844359
23.6,3108.826639,273.555239,134567.026209,12.71091086,1.29615219,3137000.00,108165.743257,0.83371797,0.8497581780,70287.1407,3600.00,9720000.00,1710469.475504
23.7,3136.182163,274.826330,134479.386489,12.72077972,1.29715853,3137000.00,108822.488800,0.83786995,0.8470277998,70061.2994,3600.00,9720000.00,1710682.652374
23.8,3163.664796,276.098408,134391.746770,12.73067327,1.29816739,3137000.00,109477.683458,0.84202909,0.8442935690,69835.1395,3600.00,9720000.00,1710897.417756
23.9,3191.274637,277.371475,134304.107050,12.74059187,1.29917881,3137000.00,110131.284539,0.84619543,0.8415555698,69608.6678,3600.00,9720000.00,1711113.814275
24.0,3219.011784,278.645534,134216.467331,12.75053589,1.30019282,3137000.00,110783.249512,0.85036900,0.8388138866,69381.8915,3600.00,9720000.00,1711331.884401
24.1,3246.876338,279.920588,134128.827611,12.76050571,1.30120946,3137000.00,111433.536012,0.85454985,0.8360686037,69154.8174,3600.00,9720000.00,1711551.670435
24.2,3274.868396,281.196638,134041.187892,12.77050168,1.30222876,3137000.00,112082.101839,0.85873801,0.8333198050,68927.4524,3600.00,9720000.00,1711773.214512
24.3,3302.988060,282.473689,133953.548172,12.78052416,1.30325077,3137000.00,112728.904965,0.86293352,0.8305675750,68699.8037,3600.00,9720000.00,1711996.558596
24.4,3331.235429,283.751741,133865.908453,12.79057352,1.30427552,3137000.00,113373.903539,0.86713643,0.8278119975,68471.8781,3600.00,9720000.00,1712221.744475
24.5,3359.610603,285.030798,133778.268733,12.80065014,1.30530305,3137000.00,114017.055886,0.87134676,0.8250531568,68243.6825,3600.00,9720000.00,1712448.813760
24.6,3388.113683,286.310863,133690.629014,12.81075436,1.30633339,3137000.00,114658.320514,0.87556457,0.8222911367,68015.2240,3600.00,9720000.00,1712677.807881
24.7,3416.744769,287.591939,133602.989295,12.82088655,1.30736659,3137000.00,115297.656114,0.87978988,0.8195260211,67786.5095,3600.00,9720000.00,1712908.768080
24.8,3445.503963,288.874028,133515.349575,12.83104707,1.30840267,3137000.00,115935.021568,0.88402275,0.8167578940,67557.5458,3600.00,9720000.00,1713141.735414
24.9,3474.391366,290.157132,133427.709856,12.84123630,1.30944168,3137000.00,116570.375947,0.88826321,0.8139868390,67328.3400,3600.00,9720000.00,1713376.750745
25.0,3503.407079,291.441256,133340.070136,12.85145458,1.31048366,3137000.00,117203.678520,0.89251130,0.8112129399,67098.8989,3600.00,9720000.00,1713613.854744
25.1,3532.551205,292.726401,133252.430417,12.86170228,1.31152863,3137000.00,117834.888751,0.89676707,0.8084362802,66869.2295,3600.00,9720000.00,1713853.087881
25.2,3561.823845,294.012572,133164.790697,12.87197976,1.31257665,3137000.00,118463.966308,0.90103055,0.8056569436,66639.3386,3600.00,9720000.00,1714094.490425
25.3,3591.225102,295.299770,133077.150978,12.88228738,1.31362773,3137000.00,119090.871062,0.90530179,0.8028750133,66409.2332,3600.00,9720000.00,1714338.102440
25.4,3620.755079,296.587998,132989.511258,12.89262550,1.31468192,3137000.00,119715.563091,0.90958084,0.8000905728,66178.9202,3600.00,9720000.00,1714583.963785
25.5,3650.413879,297.877261,132901.871539,12.90299447,1.31573927,3137000.00,120338.002687,0.91386772,0.7973037052,65948.4065,3600.00,9720000.00,1714832.114105
25.6,3680.201605,299.167560,132814.231819,12.91339467,1.31679979,3137000.00,120958.150353,0.91816249,0.7945144936,65717.6988,3600.00,9720000.00,1715082.592833
25.7,3710.118361,300.458900,132726.592100,12.92382643,1.31786353,3137000.00,121575.966810,0.92246520,0.7917230212,65486.8042,3600.00,9720000.00,1715335.439183
25.8,3740.164251,301.751282,132638.952381,12.93429013,1.31893053,3137000.00,122191.412998,0.92677587,0.7889293707,65255.7294,3600.00,9720000.00,1715590.692152
25.9,3770.339379,303.044711,132551.312661,12.94478611,1.32000083,3137000.00,122804.450083,0.93109456,0.7861336249,65024.4813,3600.00,9720000.00,1715848.390511
26.0,3800.643850,304.339190,132463.672942,12.95531473,1.32107445,3137000.00,123415.039452,0.93542132,0.7833358665,64793.0667,3600.00,9720000.00,1716108.572808
26.1,3831.077769,305.634721,132376.033222,12.96587634,1.32215143,3137000.00,124023.142726,0.93975618,0.7805361781,64561.4924,3600.00,9720000.00,1716371.277359
26.2,3861.641241,306.931309,132288.393503,12.97647130,1.32323182,3137000.00,124628.721753,0.94409919,0.7777346419,64329.7654,3600.00,9720000.00,1716636.542252
26.3,3892.334372,308.228956,132200.753783,12.98709997,1.32431564,3137000.00,125231.738620,0.94845040,0.7749313402,64097.8923,3600.00,9720000.00,1716904.405338
26.4,3923.157268,309.527666,132113.114064,12.99776269,1.32540293,3137000.00,125832.155647,0.95280985,0.7721263551,63865.8799,3600.00,9720000.00,1717174.904230
26.5,3954.110035,310.827442,132025.474344,13.00845981,1.32649374,3137000.00,126429.935398,0.95717758,0.7693197687,63633.7352,3600.00,9720000.00,1717448.076303
26.6,3985.192779,312.128288,131937.834625,13.01919168,1.32758808,3137000.00,127025.040677,0.96155366,0.7665116627,63401.4647,3600.00,9720000.00,1717723.958689
26.7,4016.405608,313.430208,131850.194905,13.02995866,1.32868601,3137000.00,127617.434535,0.96593811,0.7637021187,63169.0752,3600.00,9720000.00,1718002.588272
26.8,4047.748628,314.733203,131762.555186,13.04076108,1.32978755,3137000.00,128207.080270,0.97033099,0.7608912184,62936.5736,3600.00,9720000.00,1718284.001692
26.9,4079.221949,316.037280,131674.915467,13.05159931,1.33089274,3137000.00,128793.941433,0.97473235,0.7580790429,62703.9665,3600.00,9720000.00,1718568.235333
27.0,4110.825677,317.342440,131587.275747,13.06247367,1.33200162,3137000.00,129377.981826,0.97914223,0.7552656735,62471.2607,3600.00,9720000.00,1718855.325331
27.1,4142.559921,318.648687,131499.636028,13.07338453,1.33311422,3137000.00,129959.165510,0.98356069,0.7524511912,62238.4628,3600.00,9720000.00,1719145.307561
27.2,4174.424789,319.956025,131411.996308,13.08433222,1.33423057,3137000.00,130537.456800,0.98798776,0.7496356768,62005.5796,3600.00,9720000.00,1719438.217644
27.3,4206.420392,321.264459,131324.356589,13.09531709,1.33535071,3137000.00,131112.820276,0.99242350,0.7468192109,61772.6176,3600.00,9720000.00,1719734.090936
27.4,4238.546838,322.573990,131236.716869,13.10633947,1.33647469,3137000.00,131685.220780,0.99686796,0.7440018741,61539.5836,3600.00,9720000.00,1720032.962533
27.5,4270.804237,323.884624,131149.077150,13.11739972,1.33760252,3137000.00,132254.623421,1.00132118,0.7411837466,61306.4842,3600.00,9720000.00,1720334.867262
27.6,4303.192699,325.196364,131061.437430,13.12849816,1.33873424,3137000.00,132820.993574,1.00578323,0.7383649085,61073.3260,3600.00,9720000.00,1720639.839684
27.7,4335.712336,326.509214,130973.797711,13.13963513,1.33986990,3137000.00,133384.296886,1.01025414,0.7355454397,60840.1157,3600.00,9720000.00,1720947.914089
27.8,4368.363257,327.823178,130886.157991,13.15081099,1.34100952,3137000.00,133944.499277,1.01473397,0.7327254198,60606.8597,3600.00,9720000.00,1721259.124494
27.9,4401.145575,329.138259,130798.518272,13.16202605,1.34215314,3137000.00,134501.566942,1.01922276,0.7299049284,60373.5648,3600.00,9720000.00,1721573.504640
28.0,4434.059401,330.454461,130710.878553,13.17328066,1.34330079,3137000.00,135055.466354,1.02372058,0.7270840448,60140.2374,3600.00,9720000.00,1721891.087992
28.1,4467.104847,331.771789,130623.238833,13.18457514,1.34445250,3137000.00,135606.164265,1.02822747,0.7242628481,59906.8841,3600.00,9720000.00,1722211.907734
28.2,4500.282026,333.090247,130535.599114,13.19590984,1.34560832,3137000.00,136153.627707,1.03274348,0.7214414170,59673.5115,3600.00,9720000.00,1722535.996769
28.3,4533.591050,334.409838,130447.959394,13.20728508,1.34676827,3137000.00,136697.824000,1.03726867,0.7186198303,59440.1260,3600.00,9720000.00,1722863.387717
28.4,4567.032034,335.730566,130360.319675,13.21870119,1.34793239,3137000.00,137238.720747,1.04180309,0.7157981663,59206.7340,3600.00,9720000.00,1723194.112910
28.5,4600.605091,337.052436,130272.679955,13.23015850,1.34910071,3137000.00,137776.285839,1.04634679,0.7129765033,58973.3422,3600.00,9720000.00,1723528.204393
28.6,4634.310334,338.375452,130185.040236,13.24165734,1.35027327,3137000.00,138310.487459,1.05089983,0.7101549193,58739.9569,3600.00,9720000.00,1723865.693922
