Time_s,Height_m,Thrust_N,Drag_N,Inertial_Force_N,Accel_ms2,Velocity_ms
4.82,49.7,586682.6,105.9,183392,4.46,20.8
4.83,49.9,586683.6,106.3,183408.7,4.46,20.9
4.84,50.1,586684.6,106.8,183425.4,4.46,20.9
4.85,50.3,586685.6,107.2,183442.1,4.46,21
4.86,50.5,586686.7,107.7,183458.8,4.46,21
4.87,50.7,586687.7,108.1,183475.5,4.46,21.1
4.88,50.9,586688.8,108.6,183492.2,4.46,21.1
4.89,51.2,586689.8,109,183508.9,4.46,21.1
4.9,51.4,586690.8,109.5,183525.6,4.47,21.2
4.91,51.6,586691.9,110,183542.4,4.47,21.2
4.92,51.8,586692.9,110.4,183559.1,4.47,21.3
4.93,52,586694,110.9,183575.8,4.47,21.3
4.94,52.2,586695,111.3,183592.5,4.47,21.4
4.95,52.4,586696.1,111.8,183609.2,4.47,21.4
4.96,52.6,586697.1,112.3,183626,4.47,21.5
4.97,52.9,586698.2,112.7,183642.7,4.47,21.5
4.98,53.1,586699.2,113.2,183659.4,4.47,21.5
4.99,53.3,586700.3,113.7,183676.1,4.47,21.6
5,53.5,586701.4,114.1,183692.9,4.47,21.6
5.01,53.7,586702.4,114.6,183709.6,4.47,21.7
5.02,53.9,586703.5,115.1,183726.3,4.47,21.7
5.03,54.2,586704.6,115.5,183743,4.47,21.8
5.04,54.4,586705.6,116,183759.8,4.47,21.8
5.05,54.6,586706.7,116.5,183776.5,4.47,21.9
5.06,54.8,586707.8,117,183793.2,4.47,21.9
5.07,55,586708.9,117.4,183810,4.48,22
5.08,55.3,586710,117.9,183826.7,4.48,22
5.09,55.5,586711,118.4,183843.5,4.48,22
5.1,55.7,586712.1,118.9,183860.2,4.48,22.1
5.11,55.9,586713.2,119.4,183876.9,4.48,22.1
5.12,56.1,586714.3,119.8,183893.7,4.48,22.2
5.13,56.4,586715.4,120.3,183910.4,4.48,22.2
5.14,56.6,586716.5,120.8,183927.2,4.48,22.3
5.15,56.8,586717.6,121.3,183943.9,4.48,22.3
5.16,57,586718.7,121.8,183960.7,4.48,22.4
5.17,57.3,586719.8,122.2,183977.4,4.48,22.4
5.18,57.5,586720.9,122.7,183994.2,4.48,22.4
5.19,57.7,586722,123.2,184010.9,4.48,22.5
5.2,57.9,586723.1,123.7,184027.7,4.48,22.5
5.21,58.1,586724.2,124.2,184044.4,4.48,22.6
5.22,58.4,586725.3,124.7,184061.2,4.48,22.6
5.23,58.6,586726.4,125.2,184077.9,4.48,22.7
5.24,58.8,586727.6,125.7,184094.7,4.49,22.7
5.25,59.1,586728.7,126.2,184111.4,4.49,22.8
5.26,59.3,586729.8,126.7,184128.2,4.49,22.8
5.27,59.5,586730.9,127.2,184145,4.49,22.8
5.28,59.7,586732,127.7,184161.7,4.49,22.9
5.29,60,586733.2,128.1,184178.5,4.49,22.9
5.3,60.2,586734.3,128.6,184195.2,4.49,23
5.31,60.4,586735.4,129.1,184212,4.49,23
5.32,60.7,586736.6,129.6,184228.8,4.49,23.1
5.33,60.9,586737.7,130.1,184245.5,4.49,23.1
5.34,61.1,586738.8,130.7,184262.3,4.49,23.2
5.35,61.4,586740,131.2,184279.1,4.49,23.2
5.36,61.6,586741.1,131.7,184295.9,4.49,23.3
5.37,61.8,586742.3,132.2,184312.6,4.49,23.3
5.38,62.1,586743.4,132.7,184329.4,4.49,23.3
5.39,62.3,586744.6,133.2,184346.2,4.49,23.4
5.4,62.5,586745.7,133.7,184363,4.49,23.4
5.41,62.8,586746.9,134.2,184379.7,4.5,23.5
5.42,63,586748,134.7,184396.5,4.5,23.5
5.43,63.2,586749.2,135.2,184413.3,4.5,23.6
5.44,63.5,586750.3,135.7,184430.1,4.5,23.6
5.45,63.7,586751.5,136.2,184446.9,4.5,23.7
5.46,63.9,586752.7,136.8,184463.6,4.5,23.7
5.47,64.2,586753.8,137.3,184480.4,4.5,23.7
5.48,64.4,586755,137.8,184497.2,4.5,23.8
5.49,64.6,586756.2,138.3,184514,4.5,23.8
5.5,64.9,586757.3,138.8,184530.8,4.5,23.9
5.51,65.1,586758.5,139.4,184547.6,4.5,23.9
5.52,65.4,586759.7,139.9,184564.4,4.5,24
5.53,65.6,586760.9,140.4,184581.2,4.5,24
5.54,65.8,586762,140.9,184598,4.5,24.1
5.55,66.1,586763.2,141.4,184614.7,4.5,24.1
5.56,66.3,586764.4,142,184631.5,4.5,24.2
5.57,66.6,586765.6,142.5,184648.3,4.5,24.2
5.58,66.8,586766.8,143,184665.1,4.51,24.2
5.59,67.1,586768,143.5,184681.9,4.51,24.3
5.6,67.3,586769.2,144.1,184698.7,4.51,24.3
5.61,67.5,586770.4,144.6,184715.5,4.51,24.4
5.62,67.8,586771.6,145.1,184732.3,4.51,24.4
5.63,68,586772.8,145.7,184749.1,4.51,24.5
5.64,68.3,586774,146.2,184765.9,4.51,24.5
5.65,68.5,586775.2,146.7,184782.8,4.51,24.6
5.66,68.8,586776.4,147.3,184799.6,4.51,24.6
5.67,69,586777.6,147.8,184816.4,4.51,24.6
5.68,69.3,586778.8,148.3,184833.2,4.51,24.7
5.69,69.5,586780,148.9,184850,4.51,24.7
5.7,69.8,586781.2,149.4,184866.8,4.51,24.8
5.71,70,586782.5,150,184883.6,4.51,24.8
5.72,70.2,586783.7,150.5,184900.4,4.51,24.9
5.73,70.5,586784.9,151,184917.3,4.51,24.9
5.74,70.7,586786.1,151.6,184934.1,4.51,25
5.75,71,586787.4,152.1,184950.9,4.52,25
5.76,71.2,586788.6,152.7,184967.7,4.52,25.1
5.77,71.5,586789.8,153.2,184984.5,4.52,25.1
5.78,71.7,586791.1,153.8,185001.4,4.52,25.1
5.79,72,586792.3,154.3,185018.2,4.52,25.2
5.8,72.3,586793.5,154.9,185035,4.52,25.2
5.81,72.5,586794.8,155.4,185051.8,4.52,25.3
5.82,72.8,586796,156,185068.7,4.52,25.3
5.83,73,586797.3,156.5,185085.5,4.52,25.4
5.84,73.3,586798.5,157.1,185102.3,4.52,25.4
5.85,73.5,586799.8,157.6,185119.1,4.52,25.5
5.86,73.8,586801,158.2,185136,4.52,25.5
5.87,74,586802.3,158.8,185152.8,4.52,25.6
5.88,74.3,586803.5,159.3,185169.6,4.52,25.6
5.89,74.5,586804.8,159.9,185186.5,4.52,25.6
5.9,74.8,586806,160.4,185203.3,4.52,25.7
5.91,75.1,586807.3,161,185220.2,4.52,25.7
5.92,75.3,586808.6,161.6,185237,4.53,25.8
5.93,75.6,586809.8,162.1,185253.8,4.53,25.8
5.94,75.8,586811.1,162.7,185270.7,4.53,25.9
5.95,76.1,586812.4,163.2,185287.5,4.53,25.9
5.96,76.3,586813.6,163.8,185304.4,4.53,26
5.97,76.6,586814.9,164.4,185321.2,4.53,26
5.98,76.9,586816.2,164.9,185338.1,4.53,26
5.99,77.1,586817.5,165.5,185354.9,4.53,26.1
6,77.4,586818.8,166.1,185371.8,4.53,26.1
6.01,77.7,586820,166.7,185388.6,4.53,26.2
6.02,77.9,586821.3,167.2,185405.5,4.53,26.2
6.03,78.2,586822.6,167.8,185422.3,4.53,26.3
6.04,78.4,586823.9,168.4,185439.2,4.53,26.3
6.05,78.7,586825.2,169,185456,4.53,26.4
6.06,79,586826.5,169.5,185472.9,4.53,26.4
6.07,79.2,586827.8,170.1,185489.7,4.53,26.5
6.08,79.5,586829.1,170.7,185506.6,4.53,26.5
6.09,79.8,586830.4,171.3,185523.4,4.54,26.5
6.1,80,586831.7,171.8,185540.3,4.54,26.6
6.11,80.3,586833,172.4,185557.2,4.54,26.6
6.12,80.6,586834.3,173,185574,4.54,26.7
6.13,80.8,586835.6,173.6,185590.9,4.54,26.7
6.14,81.1,586836.9,174.2,185607.8,4.54,26.8
6.15,81.4,586838.2,174.8,185624.6,4.54,26.8
6.16,81.6,586839.6,175.4,185641.5,4.54,26.9
6.17,81.9,586840.9,175.9,185658.4,4.54,26.9
6.18,82.2,586842.2,176.5,185675.2,4.54,27
6.19,82.4,586843.5,177.1,185692.1,4.54,27
6.2,82.7,586844.9,177.7,185709,4.54,27
6.21,83,586846.2,178.3,185725.9,4.54,27.1
6.22,83.3,586847.5,178.9,185742.7,4.54,27.1
6.23,83.5,586848.8,179.5,185759.6,4.54,27.2
6.24,83.8,586850.2,180.1,185776.5,4.54,27.2
6.25,84.1,586851.5,180.7,185793.4,4.54,27.3
6.26,84.3,586852.9,181.3,185810.2,4.55,27.3
6.27,84.6,586854.2,181.9,185827.1,4.55,27.4
6.28,84.9,586855.5,182.5,185844,4.55,27.4
6.29,85.2,586856.9,183.1,185860.9,4.55,27.5
6.3,85.4,586858.2,183.7,185877.8,4.55,27.5
6.31,85.7,586859.6,184.3,185894.7,4.55,27.5
6.32,86,586860.9,184.9,185911.6,4.55,27.6
6.33,86.3,586862.3,185.5,185928.4,4.55,27.6
6.34,86.5,586863.6,186.1,185945.3,4.55,27.7
6.35,86.8,586865,186.7,185962.2,4.55,27.7
6.36,87.1,586866.4,187.3,185979.1,4.55,27.8
6.37,87.4,586867.7,187.9,185996,4.55,27.8
6.38,87.7,586869.1,188.5,186012.9,4.55,27.9
6.39,87.9,586870.5,189.1,186029.8,4.55,27.9
6.4,88.2,586871.8,189.8,186046.7,4.55,28
6.41,88.5,586873.2,190.4,186063.6,4.55,28
6.42,88.8,586874.6,191,186080.5,4.56,28
6.43,89.1,586876,191.6,186097.4,4.56,28.1
6.44,89.3,586877.3,192.2,186114.3,4.56,28.1
6.45,89.6,586878.7,192.8,186131.2,4.56,28.2
6.46,89.9,586880.1,193.5,186148.1,4.56,28.2
6.47,90.2,586881.5,194.1,186165,4.56,28.3
6.48,90.5,586882.9,194.7,186181.9,4.56,28.3
6.49,90.7,586884.3,195.3,186198.8,4.56,28.4
6.5,91,586885.7,195.9,186215.7,4.56,28.4
6.51,91.3,586887,196.6,186232.7,4.56,28.5
6.52,91.6,586888.4,197.2,186249.6,4.56,28.5
6.53,91.9,586889.8,197.8,186266.5,4.56,28.5
6.54,92.2,586891.2,198.4,186283.4,4.56,28.6
6.55,92.5,586892.6,199.1,186300.3,4.56,28.6
6.56,92.7,586894,199.7,186317.2,4.56,28.7
6.57,93,586895.5,200.3,186334.1,4.56,28.7
6.58,93.3,586896.9,201,186351.1,4.56,28.8
6.59,93.6,586898.3,201.6,186368,4.57,28.8
6.6,93.9,586899.7,202.2,186384.9,4.57,28.9
6.61,94.2,586901.1,202.9,186401.8,4.57,28.9
6.62,94.5,586902.5,203.5,186418.7,4.57,29
6.63,94.8,586903.9,204.1,186435.7,4.57,29
6.64,95.1,586905.4,204.8,186452.6,4.57,29.1
6.65,95.3,586906.8,205.4,186469.5,4.57,29.1
6.66,95.6,586908.2,206,186486.5,4.57,29.1
6.67,95.9,586909.6,206.7,186503.4,4.57,29.2
6.68,96.2,586911.1,207.3,186520.3,4.57,29.2
6.69,96.5,586912.5,208,186537.2,4.57,29.3
6.7,96.8,586913.9,208.6,186554.2,4.57,29.3
6.71,97.1,586915.4,209.3,186571.1,4.57,29.4
6.72,97.4,586916.8,209.9,186588,4.57,29.4
6.73,97.7,586918.3,210.5,186605,4.57,29.5
6.74,98,586919.7,211.2,186621.9,4.57,29.5
6.75,98.3,586921.2,211.8,186638.9,4.57,29.6
6.76,98.6,586922.6,212.5,186655.8,4.58,29.6
6.77,98.9,586924.1,213.1,186672.7,4.58,29.6
6.78,99.2,586925.5,213.8,186689.7,4.58,29.7
6.79,99.5,586927,214.4,186706.6,4.58,29.7
6.8,99.8,586928.4,215.1,186723.6,4.58,29.8
6.81,100.1,586929.9,215.8,186740.5,4.58,29.8
6.82,100.4,586931.3,216.4,186757.5,4.58,29.9
6.83,100.7,586932.8,217.1,186774.4,4.58,29.9
6.84,101,586934.3,217.7,186791.4,4.58,30
6.85,101.3,586935.7,218.4,186808.3,4.58,30
6.86,101.6,586937.2,219,186825.3,4.58,30.1
6.87,101.9,586938.7,219.7,186842.2,4.58,30.1
6.88,102.2,586940.2,220.4,186859.2,4.58,30.1
6.89,102.5,586941.6,221,186876.1,4.58,30.2
6.9,102.8,586943.1,221.7,186893.1,4.58,30.2
6.91,103.1,586944.6,222.4,186910.1,4.58,30.3
6.92,103.4,586946.1,223,186927,4.59,30.3
6.93,103.7,586947.6,223.7,186944,4.59,30.4
6.94,104,586949.1,224.4,186960.9,4.59,30.4
6.95,104.3,586950.6,225,186977.9,4.59,30.5
6.96,104.6,586952,225.7,186994.9,4.59,30.5
6.97,104.9,586953.5,226.4,187011.8,4.59,30.6
6.98,105.2,586955,227.1,187028.8,4.59,30.6
6.99,105.5,586956.5,227.7,187045.8,4.59,30.7
7,105.8,586958,228.4,187062.7,4.59,30.7
7.01,106.1,586959.5,229.1,187079.7,4.59,30.7
7.02,106.4,586961.1,229.8,187096.7,4.59,30.8
7.03,106.7,586962.6,230.4,187113.6,4.59,30.8
7.04,107,586964.1,231.1,187130.6,4.59,30.9
7.05,107.3,586965.6,231.8,187147.6,4.59,30.9
7.06,107.7,586967.1,232.5,187164.6,4.59,31
7.07,108,586968.6,233.2,187181.5,4.59,31
7.08,108.3,586970.1,233.9,187198.5,4.59,31.1
7.09,108.6,586971.7,234.5,187215.5,4.6,31.1
7.1,108.9,586973.2,235.2,187232.5,4.6,31.2
7.11,109.2,586974.7,235.9,187249.5,4.6,31.2
7.12,109.5,586976.2,236.6,187266.5,4.6,31.3
7.13,109.8,586977.8,237.3,187283.4,4.6,31.3
7.14,110.1,586979.3,238,187300.4,4.6,31.3
7.15,110.5,586980.8,238.7,187317.4,4.6,31.4
7.16,110.8,586982.4,239.4,187334.4,4.6,31.4
7.17,111.1,586983.9,240.1,187351.4,4.6,31.5
7.18,111.4,586985.5,240.7,187368.4,4.6,31.5
7.19,111.7,586987,241.4,187385.4,4.6,31.6
7.2,112,586988.5,242.1,187402.4,4.6,31.6
7.21,112.4,586990.1,242.8,187419.4,4.6,31.7
7.22,112.7,586991.6,243.5,187436.4,4.6,31.7
7.23,113,586993.2,244.2,187453.4,4.6,31.8
7.24,113.3,586994.7,244.9,187470.3,4.6,31.8
7.25,113.6,586996.3,245.6,187487.3,4.6,31.8
7.26,113.9,586997.9,246.3,187504.3,4.61,31.9
7.27,114.3,586999.4,247,187521.3,4.61,31.9
7.28,114.6,587001,247.8,187538.4,4.61,32
7.29,114.9,587002.6,248.5,187555.4,4.61,32
7.3,115.2,587004.1,249.2,187572.4,4.61,32.1
7.31,115.5,587005.7,249.9,187589.4,4.61,32.1
7.32,115.9,587007.3,250.6,187606.4,4.61,32.2
7.33,116.2,587008.8,251.3,187623.4,4.61,32.2
7.34,116.5,587010.4,252,187640.4,4.61,32.3
7.35,116.8,587012,252.7,187657.4,4.61,32.3
7.36,117.2,587013.6,253.4,187674.4,4.61,32.4
7.37,117.5,587015.2,254.2,187691.4,4.61,32.4
7.38,117.8,587016.7,254.9,187708.4,4.61,32.4
7.39,118.1,587018.3,255.6,187725.5,4.61,32.5
7.4,118.5,587019.9,256.3,187742.5,4.61,32.5
7.41,118.8,587021.5,257,187759.5,4.61,32.6
7.42,119.1,587023.1,257.7,187776.5,4.62,32.6
7.43,119.4,587024.7,258.5,187793.5,4.62,32.7
7.44,119.8,587026.3,259.2,187810.6,4.62,32.7
7.45,120.1,587027.9,259.9,187827.6,4.62,32.8
7.46,120.4,587029.5,260.6,187844.6,4.62,32.8
7.47,120.7,587031.1,261.4,187861.6,4.62,32.9
7.48,121.1,587032.7,262.1,187878.7,4.62,32.9
7.49,121.4,587034.3,262.8,187895.7,4.62,33
7.5,121.7,587035.9,263.5,187912.7,4.62,33
7.51,122.1,587037.6,264.3,187929.7,4.62,33
7.52,122.4,587039.2,265,187946.8,4.62,33.1
7.53,122.7,587040.8,265.7,187963.8,4.62,33.1
7.54,123.1,587042.4,266.5,187980.8,4.62,33.2
7.55,123.4,587044,267.2,187997.9,4.62,33.2
7.56,123.7,587045.7,267.9,188014.9,4.62,33.3
7.57,124.1,587047.3,268.7,188031.9,4.62,33.3
7.58,124.4,587048.9,269.4,188049,4.62,33.4
7.59,124.7,587050.5,270.2,188066,4.63,33.4
7.6,125.1,587052.2,270.9,188083.1,4.63,33.5
7.61,125.4,587053.8,271.6,188100.1,4.63,33.5
7.62,125.7,587055.5,272.4,188117.1,4.63,33.6
7.63,126.1,587057.1,273.1,188134.2,4.63,33.6
7.64,126.4,587058.7,273.9,188151.2,4.63,33.6
7.65,126.7,587060.4,274.6,188168.3,4.63,33.7
7.66,127.1,587062,275.4,188185.3,4.63,33.7
7.67,127.4,587063.7,276.1,188202.4,4.63,33.8
7.68,127.7,587065.3,276.8,188219.4,4.63,33.8
7.69,128.1,587067,277.6,188236.5,4.63,33.9
7.7,128.4,587068.6,278.3,188253.5,4.63,33.9
7.71,128.8,587070.3,279.1,188270.6,4.63,34
7.72,129.1,587072,279.9,188287.6,4.63,34
7.73,129.4,587073.6,280.6,188304.7,4.63,34.1
7.74,129.8,587075.3,281.4,188321.7,4.63,34.1
7.75,130.1,587077,282.1,188338.8,4.64,34.2
7.76,130.5,587078.6,282.9,188355.9,4.64,34.2
7.77,130.8,587080.3,283.6,188372.9,4.64,34.3
7.78,131.2,587082,284.4,188390,4.64,34.3
7.79,131.5,587083.6,285.2,188407.1,4.64,34.3
7.8,131.8,587085.3,285.9,188424.1,4.64,34.4
7.81,132.2,587087,286.7,188441.2,4.64,34.4
7.82,132.5,587088.7,287.4,188458.2,4.64,34.5
7.83,132.9,587090.4,288.2,188475.3,4.64,34.5
7.84,133.2,587092.1,289,188492.4,4.64,34.6
7.85,133.6,587093.8,289.7,188509.5,4.64,34.6
7.86,133.9,587095.4,290.5,188526.5,4.64,34.7
7.87,134.3,587097.1,291.3,188543.6,4.64,34.7
7.88,134.6,587098.8,292,188560.7,4.64,34.8
7.89,135,587100.5,292.8,188577.7,4.64,34.8
7.9,135.3,587102.2,293.6,188594.8,4.64,34.9
7.91,135.6,587103.9,294.4,188611.9,4.64,34.9
7.92,136,587105.6,295.1,188629,4.65,34.9
7.93,136.3,587107.3,295.9,188646.1,4.65,35
7.94,136.7,587109.1,296.7,188663.1,4.65,35
7.95,137,587110.8,297.5,188680.2,4.65,35.1
7.96,137.4,587112.5,298.2,188697.3,4.65,35.1
7.97,137.8,587114.2,299,188714.4,4.65,35.2
7.98,138.1,587115.9,299.8,188731.5,4.65,35.2
7.99,138.5,587117.6,300.6,188748.6,4.65,35.3
8,138.8,587119.4,301.4,188765.6,4.65,35.3
8.01,139.2,587121.1,302.2,188782.7,4.65,35.4
8.02,139.5,587122.8,302.9,188799.8,4.65,35.4
8.03,139.9,587124.5,303.7,188816.9,4.65,35.5
8.04,140.2,587126.3,304.5,188834,4.65,35.5
8.05,140.6,587128,305.3,188851.1,4.65,35.6
8.06,140.9,587129.7,306.1,188868.2,4.65,35.6
8.07,141.3,587131.5,306.9,188885.3,4.65,35.6
8.08,141.7,587133.2,307.7,188902.4,4.66,35.7
8.09,142,587135,308.5,188919.5,4.66,35.7
8.1,142.4,587136.7,309.3,188936.6,4.66,35.8
8.11,142.7,587138.4,310.1,188953.7,4.66,35.8
8.12,143.1,587140.2,310.8,188970.8,4.66,35.9
8.13,143.4,587141.9,311.6,188987.9,4.66,35.9
8.14,143.8,587143.7,312.4,189005,4.66,36
8.15,144.2,587145.5,313.2,189022.1,4.66,36
8.16,144.5,587147.2,314,189039.2,4.66,36.1
8.17,144.9,587149,314.8,189056.3,4.66,36.1
8.18,145.2,587150.7,315.6,189073.4,4.66,36.2
8.19,145.6,587152.5,316.5,189090.5,4.66,36.2
8.2,146,587154.3,317.3,189107.6,4.66,36.3
8.21,146.3,587156,318.1,189124.8,4.66,36.3
8.22,146.7,587157.8,318.9,189141.9,4.66,36.3
8.23,147.1,587159.6,319.7,189159,4.66,36.4
8.24,147.4,587161.4,320.5,189176.1,4.66,36.4
8.25,147.8,587163.1,321.3,189193.2,4.67,36.5
8.26,148.2,587164.9,322.1,189210.3,4.67,36.5
8.27,148.5,587166.7,322.9,189227.5,4.67,36.6
8.28,148.9,587168.5,323.7,189244.6,4.67,36.6
8.29,149.2,587170.3,324.6,189261.7,4.67,36.7
8.3,149.6,587172.1,325.4,189278.8,4.67,36.7
8.31,150,587173.8,326.2,189295.9,4.67,36.8
8.32,150.4,587175.6,327,189313.1,4.67,36.8
8.33,150.7,587177.4,327.8,189330.2,4.67,36.9
8.34,151.1,587179.2,328.6,189347.3,4.67,36.9
8.35,151.5,587181,329.5,189364.5,4.67,37
8.36,151.8,587182.8,330.3,189381.6,4.67,37
8.37,152.2,587184.6,331.1,189398.7,4.67,37
8.38,152.6,587186.4,331.9,189415.8,4.67,37.1
8.39,152.9,587188.3,332.8,189433,4.67,37.1
8.4,153.3,587190.1,333.6,189450.1,4.67,37.2
8.41,153.7,587191.9,334.4,189467.2,4.68,37.2
8.42,154.1,587193.7,335.2,189484.4,4.68,37.3
8.43,154.4,587195.5,336.1,189501.5,4.68,37.3
8.44,154.8,587197.3,336.9,189518.7,4.68,37.4
8.45,155.2,587199.2,337.7,189535.8,4.68,37.4
8.46,155.5,587201,338.6,189552.9,4.68,37.5
8.47,155.9,587202.8,339.4,189570.1,4.68,37.5
8.48,156.3,587204.6,340.2,189587.2,4.68,37.6
8.49,156.7,587206.5,341.1,189604.4,4.68,37.6
8.5,157.1,587208.3,341.9,189621.5,4.68,37.7
8.51,157.4,587210.1,342.8,189638.7,4.68,37.7
8.52,157.8,587212,343.6,189655.8,4.68,37.7
8.53,158.2,587213.8,344.4,189673,4.68,37.8
8.54,158.6,587215.6,345.3,189690.1,4.68,37.8
8.55,158.9,587217.5,346.1,189707.3,4.68,37.9
8.56,159.3,587219.3,347,189724.4,4.68,37.9
8.57,159.7,587221.2,347.8,189741.6,4.69,38
8.58,160.1,587223,348.7,189758.7,4.69,38
8.59,160.5,587224.9,349.5,189775.9,4.69,38.1
8.6,160.8,587226.7,350.4,189793.1,4.69,38.1
8.61,161.2,587228.6,351.2,189810.2,4.69,38.2
8.62,161.6,587230.5,352.1,189827.4,4.69,38.2
8.63,162,587232.3,352.9,189844.5,4.69,38.3
8.64,162.4,587234.2,353.8,189861.7,4.69,38.3
8.65,162.8,587236.1,354.6,189878.9,4.69,38.4
8.66,163.1,587237.9,355.5,189896,4.69,38.4
8.67,163.5,587239.8,356.3,189913.2,4.69,38.4
8.68,163.9,587241.7,357.2,189930.4,4.69,38.5
8.69,164.3,587243.5,358,189947.5,4.69,38.5
8.7,164.7,587245.4,358.9,189964.7,4.69,38.6
8.71,165.1,587247.3,359.8,189981.9,4.69,38.6
8.72,165.4,587249.2,360.6,189999,4.69,38.7
8.73,165.8,587251.1,361.5,190016.2,4.7,38.7
8.74,166.2,587253,362.3,190033.4,4.7,38.8
8.75,166.6,587254.8,363.2,190050.6,4.7,38.8
8.76,167,587256.7,364.1,190067.7,4.7,38.9
8.77,167.4,587258.6,364.9,190084.9,4.7,38.9
8.78,167.8,587260.5,365.8,190102.1,4.7,39
8.79,168.2,587262.4,366.7,190119.3,4.7,39
8.8,168.6,587264.3,367.6,190136.5,4.7,39.1
8.81,168.9,587266.2,368.4,190153.6,4.7,39.1
8.82,169.3,587268.1,369.3,190170.8,4.7,39.2
8.83,169.7,587270,370.2,190188,4.7,39.2
8.84,170.1,587271.9,371.1,190205.2,4.7,39.2
8.85,170.5,587273.8,371.9,190222.4,4.7,39.3
8.86,170.9,587275.8,372.8,190239.6,4.7,39.3
8.87,171.3,587277.7,373.7,190256.8,4.7,39.4
8.88,171.7,587279.6,374.6,190273.9,4.7,39.4
8.89,172.1,587281.5,375.4,190291.1,4.7,39.5
8.9,172.5,587283.4,376.3,190308.3,4.71,39.5
8.91,172.9,587285.4,377.2,190325.5,4.71,39.6
8.92,173.3,587287.3,378.1,190342.7,4.71,39.6
8.93,173.7,587289.2,379,190359.9,4.71,39.7
8.94,174.1,587291.1,379.9,190377.1,4.71,39.7
8.95,174.5,587293.1,380.8,190394.3,4.71,39.8
8.96,174.9,587295,381.6,190411.5,4.71,39.8
8.97,175.3,587296.9,382.5,190428.7,4.71,39.9
8.98,175.7,587298.9,383.4,190445.9,4.71,39.9
8.99,176.1,587300.8,384.3,190463.1,4.71,40
9,176.5,587302.8,385.2,190480.3,4.71,40
9.01,176.9,587304.7,386.1,190497.5,4.71,40
9.02,177.3,587306.7,387,190514.7,4.71,40.1
9.03,177.7,587308.6,387.9,190531.9,4.71,40.1
9.04,178.1,587310.6,388.8,190549.2,4.71,40.2
9.05,178.5,587312.5,389.7,190566.4,4.71,40.2
9.06,178.9,587314.5,390.6,190583.6,4.72,40.3
9.07,179.3,587316.4,391.5,190600.8,4.72,40.3
9.08,179.7,587318.4,392.4,190618,4.72,40.4
9.09,180.1,587320.4,393.3,190635.2,4.72,40.4
9.1,180.5,587322.3,394.2,190652.4,4.72,40.5
9.11,180.9,587324.3,395.1,190669.6,4.72,40.5
9.12,181.3,587326.3,396,190686.9,4.72,40.6
9.13,181.7,587328.2,396.9,190704.1,4.72,40.6
9.14,182.1,587330.2,397.8,190721.3,4.72,40.7
9.15,182.5,587332.2,398.7,190738.5,4.72,40.7
9.16,182.9,587334.2,399.7,190755.7,4.72,40.8
9.17,183.3,587336.2,400.6,190773,4.72,40.8
9.18,183.7,587338.1,401.5,190790.2,4.72,40.8
9.19,184.1,587340.1,402.4,190807.4,4.72,40.9
9.2,184.6,587342.1,403.3,190824.7,4.72,40.9
9.21,185,587344.1,404.2,190841.9,4.72,41
9.22,185.4,587346.1,405.1,190859.1,4.73,41
9.23,185.8,587348.1,406.1,190876.3,4.73,41.1
9.24,186.2,587350.1,407,190893.6,4.73,41.1
9.25,186.6,587352.1,407.9,190910.8,4.73,41.2
9.26,187,587354.1,408.8,190928,4.73,41.2
9.27,187.4,587356.1,409.7,190945.3,4.73,41.3
9.28,187.8,587358.1,410.7,190962.5,4.73,41.3
9.29,188.3,587360.1,411.6,190979.8,4.73,41.4
9.3,188.7,587362.1,412.5,190997,4.73,41.4
9.31,189.1,587364.1,413.4,191014.2,4.73,41.5
9.32,189.5,587366.1,414.4,191031.5,4.73,41.5
9.33,189.9,587368.2,415.3,191048.7,4.73,41.6
9.34,190.3,587370.2,416.2,191066,4.73,41.6
9.35,190.8,587372.2,417.2,191083.2,4.73,41.7
9.36,191.2,587374.2,418.1,191100.5,4.73,41.7
9.37,191.6,587376.2,419,191117.7,4.73,41.7
9.38,192,587378.3,420,191134.9,4.74,41.8
9.39,192.4,587380.3,420.9,191152.2,4.74,41.8
9.4,192.8,587382.3,421.8,191169.4,4.74,41.9
9.41,193.3,587384.4,422.8,191186.7,4.74,41.9
9.42,193.7,587386.4,423.7,191204,4.74,42
9.43,194.1,587388.4,424.7,191221.2,4.74,42
9.44,194.5,587390.5,425.6,191238.5,4.74,42.1
9.45,194.9,587392.5,426.6,191255.7,4.74,42.1
9.46,195.4,587394.6,427.5,191273,4.74,42.2
9.47,195.8,587396.6,428.4,191290.2,4.74,42.2
9.48,196.2,587398.7,429.4,191307.5,4.74,42.3
9.49,196.6,587400.7,430.3,191324.8,4.74,42.3
9.5,197.1,587402.8,431.3,191342,4.74,42.4
9.51,197.5,587404.8,432.2,191359.3,4.74,42.4
9.52,197.9,587406.9,433.2,191376.5,4.74,42.5
9.53,198.3,587409,434.1,191393.8,4.74,42.5
9.54,198.8,587411,435.1,191411.1,4.75,42.6
9.55,199.2,587413.1,436,191428.3,4.75,42.6
9.56,199.6,587415.2,437,191445.6,4.75,42.6
9.57,200,587417.2,438,191462.9,4.75,42.7
9.58,200.5,587419.3,438.9,191480.2,4.75,42.7
9.59,200.9,587421.4,439.9,191497.4,4.75,42.8
9.6,201.3,587423.4,440.8,191514.7,4.75,42.8
9.61,201.7,587425.5,441.8,191532,4.75,42.9
